"rgn_id","count","year"
1,596,2009
2,2072,2011
3,2302,2011
4,0,2010
5,79000,1960
5,82656,1961
5,85472,1962
5,87784,1963
5,89880,1964
5,92000,1965
5,94336,1966
5,97032,1967
5,100184,1968
5,103840,1969
5,108000,1970
5,113610,1971
5,119138,1972
5,124330,1973
5,128994,1974
5,133000,1975
5,136203,1976
5,138442,1977
5,140008,1978
5,141414,1979
5,143000,1980
5,144000,1981
5,144500,1982
5,145400,1983
5,150616,1984
5,153000,1985
5,154000,1986
5,156751,1987
5,159710,1988
5,164200,1989
5,168000,1990
5,172167,1991
5,176724,1992
5,181696,1993
5,187111,1994
5,193000,1995
5,197000,1996
5,201642,1997
5,205000,1998
5,209214,1999
5,213230,2000
5,217324,2001
5,221490,2002
5,225735,2003
5,230068,2004
5,234393,2005
5,238459,2006
5,242400,2007
5,243985,2008
5,245580,2009
5,249992,2010
5,254024,2011
5,258121,2012
6,63701,1960
6,65708,1961
6,67806,1962
6,69962,1963
6,72131,1964
6,74287,1965
6,76410,1966
6,78518,1967
6,80669,1968
6,82941,1969
6,85388,1970
6,88023,1971
6,90824,1972
6,93761,1973
6,96793,1974
6,99879,1975
6,103024,1976
6,106223,1977
6,109429,1978
6,112579,1979
6,115634,1980
6,118578,1981
6,121433,1982
6,124248,1983
6,127094,1984
6,130028,1985
6,133040,1986
6,136129,1987
6,139369,1988
6,142852,1989
6,146633,1990
6,150779,1991
6,155242,1992
6,159814,1993
6,164209,1994
6,168236,1995
6,171802,1996
6,175004,1997
6,178074,1998
6,181346,1999
6,185058,2000
6,189285,2001
6,193950,2002
6,198952,2003
6,204135,2004
6,209375,2005
6,214654,2006
6,220001,2007
6,225398,2008
6,230833,2009
6,236299,2010
6,241778,2011
6,247262,2012
7,117869,1960
7,121403,1961
7,125068,1962
7,128863,1963
7,132787,1964
7,136847,1965
7,141027,1966
7,145354,1967
7,149926,1968
7,154876,1969
7,160292,1970
7,166214,1971
7,172599,1972
7,179354,1973
7,186338,1974
7,193447,1975
7,200642,1976
7,207942,1977
7,215353,1978
7,222905,1979
7,230614,1980
7,238488,1981
7,246502,1982
7,254602,1983
7,262719,1984
7,270809,1985
7,278846,1986
7,286868,1987
7,294962,1988
7,303258,1989
7,311849,1990
7,320764,1991
7,329984,1992
7,339490,1993
7,349250,1994
7,359236,1995
7,369439,1996
7,379861,1997
7,390493,1998
7,401323,1999
7,412336,2000
7,423529,2001
7,434880,2002
7,446335,2003
7,457827,2004
7,469306,2005
7,480745,2006
7,492148,2007
7,503541,2008
7,514964,2009
7,526447,2010
7,537997,2011
7,549598,2012
8,9638,1960
8,9901,1961
8,10150,1962
8,10381,1963
8,10593,1964
8,10782,1965
8,10945,1966
8,11081,1967
8,11206,1968
8,11335,1969
8,11481,1970
8,11656,1971
8,11853,1972
8,12045,1973
8,12195,1974
8,12280,1975
8,12284,1976
8,12225,1977
8,12151,1978
8,12127,1979
8,12197,1980
8,12383,1981
8,12667,1982
8,13015,1983
8,13371,1984
8,13698,1985
8,13982,1986
8,14237,1987
8,14485,1988
8,14762,1989
8,15089,1990
8,15471,1991
8,15894,1992
8,16345,1993
8,16805,1994
8,17255,1995
8,17695,1996
8,18123,1997
8,18524,1998
8,18878,1999
8,19174,2000
8,19404,2001
8,19575,2002
8,19700,2003
8,19805,2004
8,19907,2005
8,20012,2006
8,20118,2007
8,20228,2008
8,20344,2009
8,20470,2010
8,20606,2011
8,20754,2012
9,44539,1960
9,45956,1961
9,47387,1962
9,48875,1963
9,50483,1964
9,52238,1965
9,54201,1966
9,56324,1967
9,58404,1968
9,60167,1969
9,61433,1970
9,62107,1971
9,62298,1972
9,62289,1973
9,62477,1974
9,63146,1975
9,64386,1976
9,66110,1977
9,68221,1978
9,70550,1979
9,72967,1980
9,75462,1981
9,78057,1982
9,80678,1983
9,83242,1984
9,85689,1985
9,87948,1986
9,90024,1987
9,92020,1988
9,94091,1989
9,96331,1990
9,98800,1991
9,101412,1992
9,103937,1993
9,106057,1994
9,107556,1995
9,108342,1996
9,108506,1997
9,108236,1998
9,107808,1999
9,107430,2000
9,107170,2001
9,106983,2002
9,106816,2003
9,106575,2004
9,106198,2005
9,105686,2006
9,105097,2007
9,104498,2008
9,103983,2009
9,103619,2010
9,103424,2011
9,103395,2012
10,9378,2011
11,14665,1960
11,15052,1961
11,15545,1962
11,16111,1963
11,16702,1964
11,17283,1965
11,17840,1966
11,18388,1967
11,18965,1968
11,19622,1969
11,20397,1970
11,21310,1971
11,22340,1972
11,23440,1973
11,24536,1974
11,25580,1975
11,26549,1976
11,27470,1977
11,28399,1978
11,29416,1979
11,30581,1980
11,31895,1981
11,33334,1982
11,34895,1983
11,36567,1984
11,38334,1985
11,40203,1986
11,42148,1987
11,44063,1988
11,45813,1989
11,47300,1990
11,48481,1991
11,49382,1992
11,50052,1993
11,50577,1994
11,51020,1995
11,51397,1996
11,51697,1997
11,51922,1998
11,52076,1999
11,52161,2000
11,52184,2001
11,52161,2002
11,52115,2003
11,52074,2004
11,52058,2005
11,52084,2006
11,52150,2007
11,52245,2008
11,52341,2009
11,52428,2010
11,52495,2011
11,52555,2012
12,150,2009
13,66741,1960
13,68073,1961
13,69607,1962
13,71289,1963
13,73048,1964
13,74827,1965
13,76611,1966
13,78409,1967
13,80219,1968
13,82042,1969
13,83880,1970
13,85728,1971
13,87585,1972
13,89463,1973
13,91381,1974
13,93354,1975
13,95386,1976
13,97476,1977
13,99628,1978
13,101846,1979
13,104131,1980
13,106486,1981
13,108911,1982
13,111405,1983
13,113961,1984
13,116576,1985
13,119232,1986
13,121924,1987
13,124677,1988
13,127525,1989
13,130482,1990
13,133553,1991
13,136696,1992
13,139820,1993
13,142806,1994
13,145562,1995
13,148060,1996
