"rgn_id","resilience.score"
1,0.625001954821989
2,0.625001954821989
3,0.625001954821989
4,0.625001954821989
94,0.625001954821989
5,0.525469810690956
6,0.75
7,1
8,0.5
9,0.5
10,0.5
11,0.5
14,0.743824908621855
15,0.5
16,0.625
17,0.5
18,0.5
19,0.5
20,0.75
21,0.625
24,0.5
25,0.5
28,0.5
29,0.519807661770851
32,0.519807661770851
33,0.519807661770851
30,0.519807661770851
35,0.519807661770851
36,0.519807661770851
34,0.519807661770851
31,0.875
37,0.5
38,0.704306726935814
39,0.5
40,0.5
41,0.5
42,0.5
43,0.625
44,0.5
45,0.5
46,0.5
47,0.5
48,0.5
49,0.5
50,0.75
51,0.5
52,0.5
53,0.5
54,0.5
56,0.5
59,0.5
60,0.635762047040634
61,0.625
62,1
63,0.027813397739278
64,0.5
65,0.5
66,0.5
67,0.5
68,0.5
69,0.625
70,0.5
71,0.5
72,0.5
73,0.5
74,0.5
75,0.625
76,0.5
77,0.5
78,0.5
79,0.875
80,0.625
81,0.75
82,0.5
84,0.5
93,0.665209032330123
91,0.665209032330123
92,0.665209032330123
95,0.665209032330123
85,0.665209032330123
86,0.665209032330123
88,0.665209032330123
89,0.665209032330123
96,0.5
97,1
98,0.5
99,0.5
100,0.5
101,0.625
90,0.625
102,0.625
103,0.5
104,0.5
106,0.5
107,0.5
110,0.75
112,0.5
114,0.5
115,0.875
116,0.097101835217476
111,0.597101835217476
108,0.597101835217476
118,0.597101835217476
117,0.597101835217476
113,0.597101835217476
121,0.597101835217476
119,0.5
120,0.5
122,0.5
123,0.5
124,0.75
125,0.5
126,0.5
127,0.625
249,0.597101835217476
245,0.597101835217476
220,0.597101835217476
244,0.597101835217476
250,0.597101835217476
248,0.597101835217476
129,0.75
130,0.75
131,0.5
132,0.5
133,0.625
134,1
135,0.875
136,0.5
137,0.625
138,0.625
139,0.5
221,0.597101835217476
140,0.597101835217476
143,0.5
146,0.5
161,0.5
147,0.5
149,0
13,0
151,0
158,0
152,0.5
155,0.5
12,0
159,0
150,0
153,0.625058193252937
154,0.625058193252937
156,0.625058193252937
162,0.625058193252937
163,0.125
164,0.625
166,0.5
167,0.5
168,0.5
169,0.710446162642445
171,0.75
172,0.75
173,0.625
174,0.875
145,0.75
175,0.75
141,0.75
176,0.625
177,0.625
178,0.75
179,0.75
228,0.625
180,0.625
227,0.625
181,0.5
182,0.75
58,0.75
57,0.625
183,0.625
55,0.625
184,0.5
185,0.5
186,0.135762047040634
187,0.625
188,0.5
189,1
190,0.75
191,0.75
192,0.5
193,0.5
194,0.5
195,0.5
196,0.5
197,0.625
198,0.5
199,0.5
200,0.625
202,0.5
26,0.75
203,0.75
204,0.5
205,0.5
247,1
206,1
207,0.5
208,0.5
209,0.75
210,0.625
157,0.488378270686678
212,0.488378270686678
148,0.488378270686678
213,0
214,0.5
215,0.5
216,0.625
218,0.625
219,0.625
222,0.5
144,0.75
223,0.75
105,0.75
224,1
237,0.5
231,0.5
232,0.5
