"cntry_key","year","usd"
"ALB",1989,2907.447872
"ALB",1990,2695.124744
"ALB",1991,1954.84852
"ALB",1992,1859.245368
"ALB",1993,2100.432004
"ALB",1994,2343.655294
"ALB",1995,2738.587855
"ALB",1996,3056.008581
"ALB",1997,2805.365979
"ALB",1998,3211.714367
"ALB",1999,3596.073669
"ALB",2000,3957.574147
"ALB",2001,4355.466992
"ALB",2002,4585.937778
"ALB",2003,4986.43589
"ALB",2004,5468.239766
"ALB",2005,5997.904059
"ALB",2006,6747.122126
"ALB",2007,7186.31931
"ALB",2008,8243.182514
"ALB",2009,8686.695104
"ALB",2010,8779.376846
"ALB",2011,9040.739152
"ALB",2012,9443.269952
"Amsterdam Island and Saint Paul Island",1980,
"Amsterdam Island and Saint Paul Island",1981,
"Amsterdam Island and Saint Paul Island",1982,
"Amsterdam Island and Saint Paul Island",1983,
"Amsterdam Island and Saint Paul Island",1984,
"Amsterdam Island and Saint Paul Island",1985,
"Amsterdam Island and Saint Paul Island",1986,
"Amsterdam Island and Saint Paul Island",1987,
"Amsterdam Island and Saint Paul Island",1988,
"Amsterdam Island and Saint Paul Island",1989,
"Amsterdam Island and Saint Paul Island",1990,
"Amsterdam Island and Saint Paul Island",1991,
"Amsterdam Island and Saint Paul Island",1992,
"Amsterdam Island and Saint Paul Island",1993,
"Amsterdam Island and Saint Paul Island",1994,
"Amsterdam Island and Saint Paul Island",1995,
"Amsterdam Island and Saint Paul Island",1996,
"Amsterdam Island and Saint Paul Island",1997,
"Amsterdam Island and Saint Paul Island",1998,
"Amsterdam Island and Saint Paul Island",1999,
"Amsterdam Island and Saint Paul Island",2000,
"Amsterdam Island and Saint Paul Island",2001,
"Amsterdam Island and Saint Paul Island",2002,
"Amsterdam Island and Saint Paul Island",2003,
"Amsterdam Island and Saint Paul Island",2004,
"Amsterdam Island and Saint Paul Island",2005,
"Amsterdam Island and Saint Paul Island",2006,
"Amsterdam Island and Saint Paul Island",2007,
"Amsterdam Island and Saint Paul Island",2008,
"Amsterdam Island and Saint Paul Island",2009,
"Amsterdam Island and Saint Paul Island",2010,
"Amsterdam Island and Saint Paul Island",2011,
"Amsterdam Island and Saint Paul Island",2012,
"Andaman and Nicobar",1980,8403.67127821667
"Andaman and Nicobar",1981,7766.82876223333
"Andaman and Nicobar",1982,8355.77765365
"Andaman and Nicobar",1983,8695.33114633333
"Andaman and Nicobar",1984,9026.81822026667
"Andaman and Nicobar",1985,7777.87925268572
"Andaman and Nicobar",1986,7705.62439001429
"Andaman and Nicobar",1987,8089.14172967143
"Andaman and Nicobar",1988,8533.47699355714
"Andaman and Nicobar",1989,8905.88848828571
"Andaman and Nicobar",1990,9393.2636437
"Andaman and Nicobar",1991,9911.46210812857
"Andaman and Nicobar",1992,10425.4266574714
"Andaman and Nicobar",1993,9611.536670625
"Andaman and Nicobar",1994,10159.8914381375
"Andaman and Nicobar",1995,10760.23210115
"Andaman and Nicobar",1996,11219.678870025
"Andaman and Nicobar",1997,11472.720435925
"Andaman and Nicobar",1998,11049.852174625
"Andaman and Nicobar",1999,10334.5200115889
"Andaman and Nicobar",2000,10960.1705851222
"Andaman and Nicobar",2001,11083.9969569667
"Andaman and Nicobar",2002,11555.2061759222
"Andaman and Nicobar",2003,12195.0032679111
"Andaman and Nicobar",2004,12939.6074435
"Andaman and Nicobar",2005,13654.6727316556
"Andaman and Nicobar",2006,14644.5378397
"Andaman and Nicobar",2007,15420.2946431111
"Andaman and Nicobar",2008,15475.9873357778
"Andaman and Nicobar",2009,15162.2790584444
"Andaman and Nicobar",2010,16391.7467065556
"Andaman and Nicobar",2011,17111.6071243333
"Andaman and Nicobar",2012,17701.6880761111
"ANT",1980,3919.32103455556
"ANT",1981,4215.03825711111
"ANT",1982,4549.43200744444
"ANT",1983,4700.01098422222
"ANT",1984,5201.05399777778
"ANT",1985,5774.1799496
"ANT",1986,6198.774227
"ANT",1987,6588.34998
"ANT",1988,7104.6613571
"ANT",1989,7700.4806339
"ANT",1990,8054.3109475
"ANT",1991,7556.63722536364
"ANT",1992,7623.02834967273
"ANT",1993,7835.58229103636
"ANT",1994,8147.03574002727
"ANT",1995,8428.34491650909
"ANT",1996,8861.07303210909
"ANT",1997,9337.06900898182
"ANT",1998,9835.56487438182
"ANT",1999,10365.6038882727
"ANT",2000,10767.9511953636
"ANT",2001,10921.7729505455
"ANT",2002,11233.4011159091
"ANT",2003,11806.6262412727
"ANT",2004,12450.5255216909
"ANT",2005,12830.11514825
"ANT",2006,14573.0809867273
"ANT",2007,15451.0667736364
"ANT",2008,15925.1000671818
"ANT",2009,15162.4603719091
"ANT",2010,15276.7627539091
"ANT",2011,15555.0724375859
"ANT",2012,15935.888856132
"ARE",1980,58933.46547
"ARE",1981,62769.49455
"ARE",1982,58620.02965
"ARE",1983,55199.49698
"ARE",1984,56685.2891
"ARE",1985,53393.94259
"ARE",1986,43829.67578
"ARE",1987,43933.73979
"ARE",1988,41676.56892
"ARE",1989,45794.50934
"ARE",1990,53147.74562
"ARE",1991,52477.90264
"ARE",1992,52487.80179
"ARE",1993,51545.26984
"ARE",1994,53425.57878
"ARE",1995,55487.21342
"ARE",1996,56733.55879
"ARE",1997,59249.91072
"ARE",1998,57095.36238
"ARE",1999,56726.55588
"ARE",2000,61426.48977
"ARE",2001,61547.28772
"ARE",2002,62243.1915
"ARE",2003,66165.75626
"ARE",2004,68637.93052
"ARE",2005,65573.11825
"ARE",2006,63304.80334
"ARE",2007,56543.92868
"ARE",2008,50906.17125
"ARE",2009,44506.47676
"ARE",2010,41828.3828
"ARE",2011,42383.62292
"ARE",2012,38858.781031332
"ARG",1980,4812.392778
"ARG",1981,4889.201863
"ARG",1982,4855.308602
"ARG",1983,5163.453287
"ARG",1984,5393.207642
"ARG",1985,5059.420927
"ARG",1986,5497.294044
"ARG",1987,5737.671889
"ARG",1988,5702.002059
"ARG",1989,5395.332092
"ARG",1990,5389.477312
"ARG",1991,6193.183006
"ARG",1992,6984.621438
"ARG",1993,7461.181069
"ARG",1994,7954.956181
"ARG",1995,7809.929101
"ARG",1996,8285.005973
"ARG",1997,9020.525404
"ARG",1998,9389.322162
"ARG",1999,9102.319397
"ARG",2000,9128.769025
"ARG",2001,8835.472447
"ARG",2002,7925.429771
"ARG",2003,8727.973157
"ARG",2004,9697.194958
"ARG",2005,10842.74556
"ARG",2006,12033.89751
"ARG",2007,10742.2402812667
"ARG",2008,11203.2403553666
"ARG",2009,12049.9533531546
"ARG",2010,13224.2074209998
"ARG",2011,15187.1105754289
"ARG",2012,18110.8144960005
"Ascension",1980,8726.723078
"Ascension",1981,9630.080628
"Ascension",1982,10381.326213875
"Ascension",1983,10950.07793
"Ascension",1984,11792.37987525
"Ascension",1985,12511.427874
"Ascension",1986,13234.240176
"Ascension",1987,14071.449319625
"Ascension",1988,14827.51080325
"Ascension",1989,15703.340823625
"Ascension",1990,15666.7633908889
"Ascension",1991,15908.8210418889
"Ascension",1992,15722.6060952222
"Ascension",1993,15958.7409562222
"Ascension",1994,16849.402921
"Ascension",1995,16611.5052287
"Ascension",1996,17613.9997019
"Ascension",1997,18958.579841
"Ascension",1998,19908.1554733
"Ascension",1999,20937.062426
"Ascension",2000,22888.4118648
"Ascension",2001,23912.6425345
"Ascension",2002,24999.1519273
"Ascension",2003,25811.476541
"Ascension",2004,27873.504611
"Ascension",2005,29465.84161
"Ascension",2006,32192.801393
"Ascension",2007,34319.463766
"Ascension",2008,35683.936257
"Ascension",2009,33031.776962
"Ascension",2010,33927.396566
"Ascension",2011,35729.207708
"Ascension",2012,36813.330213
"ASM",1980,3777.27435371667
"ASM",1981,1348.873096
"ASM",1982,1427.169367
"ASM",1983,1496.896812
"ASM",1984,1572.06915
"ASM",1985,1701.4777435
"ASM",1986,1798.6134315
"ASM",1987,1879.824222
"ASM",1988,1907.3113115
"ASM",1989,2010.9569485
"ASM",1990,2013.705986
"ASM",1991,2122.3304615
"ASM",1992,2157.9605315
"ASM",1993,2279.7553225
"ASM",1994,2353.4296105
"ASM",1995,2514.3129795
"ASM",1996,2625.815812
"ASM",1997,2672.1001975
"ASM",1998,2767.162935
"ASM",1999,2883.434653
"ASM",2000,3076.5976075
"ASM",2001,3290.545818
"ASM",2002,3453.0487695
"ASM",2003,3621.5571585
"ASM",2004,3801.8089755
"ASM",2005,4028.6400395
"ASM",2006,4136.3209465
"ASM",2007,4175.514313
"ASM",2008,4357.4134195
"ASM",2009,4316.633364
"ASM",2010,4416.018956
"ASM",2011,4641.7955075
"ASM",2012,4771.6306925
"ATG",1980,3413.026195
"ATG",1981,3916.041597
"ATG",1982,4209.873481
"ATG",1983,4648.013151
"ATG",1984,5379.635927
"ATG",1985,6088.805332
"ATG",1986,7140.433283
"ATG",1987,8097.460722
"ATG",1988,8967.387329
"ATG",1989,9932.81139
"ATG",1990,10582.32616
"ATG",1991,11074.26026
"ATG",1992,11219.70591
"ATG",1993,11816.56984
"ATG",1994,12496.07221
"ATG",1995,11930.20469
"ATG",1996,12609.93759
"ATG",1997,13110.16364
"ATG",1998,13511.07353
"ATG",1999,13929.76261
"ATG",2000,14728.35749
"ATG",2001,14347.67048
"ATG",2002,14804.43628
"ATG",2003,15937.52495
"ATG",2004,17019.32069
"ATG",2005,18468.0722
"ATG",2006,21293.09308
"ATG",2007,23727.28875
"ATG",2008,23998.52335
"ATG",2009,21060.92113
"ATG",2010,19606.18759
"ATG",2011,19256.76478
"ATG",2012,19963.92125
"AUS",1980,9185.606082
"AUS",1981,10177.67463
"AUS",1982,10941.10896
"AUS",1983,11139.69941
"AUS",1984,12158.97288
"AUS",1985,12928.56324
"AUS",1986,13545.31456
"AUS",1987,14050.31854
"AUS",1988,14959.8669
"AUS",1989,16085.76862
"AUS",1990,17259.5769
"AUS",1991,17774.02972
"AUS",1992,18183.32083
"AUS",1993,19051.22241
"AUS",1994,19993.83225
"AUS",1995,20905.55511
"AUS",1996,21975.06037
"AUS",1997,22923.98707
"AUS",1998,24232.63108
"AUS",1999,25320.70737
"AUS",2000,26272.44275
"AUS",2001,27375.18881
"AUS",2002,28744.7064
"AUS",2003,29793.17748
"AUS",2004,31329.01474
"AUS",2005,32525.56028
"AUS",2006,34145.63293
"AUS",2007,36213.77368
"AUS",2008,37159.50339
"AUS",2009,40082.21115
"AUS",2010,39092.52773
"AUS",2011,42119.14849
"AUS",2012,44461.51991
"Azores",1980,6194.83368166667
"Azores",1981,6784.42756716667
"Azores",1982,7205.76432716667
"Azores",1983,7468.76704466667
"Azores",1984,7825.9599435
"Azores",1985,8223.49374366667
"Azores",1986,8607.2559995
"Azores",1987,9085.6760675
"Azores",1988,9858.34339666667
"Azores",1989,10726.0042215
"Azores",1990,11388.249182
"Azores",1991,11798.4659214286
"Azores",1992,12076.6437868571
"Azores",1993,12339.2886634286
"Azores",1994,11452.2761630375
"Azores",1995,11719.4946308889
"Azores",1996,12297.0496787778
"Azores",1997,13030.8541072222
"Azores",1998,13766.4271066667
"Azores",1999,14358.5246145556
"Azores",2000,14546.1001564
"Azores",2001,15219.0274544
"Azores",2002,15967.5513721
"Azores",2003,16513.1333235
"Azores",2004,17280.6338592
"Azores",2005,18177.7114791
"Azores",2006,19898.9687327
"Azores",2007,21291.3996575
"Azores",2008,22628.2878163
"Azores",2009,21985.6379808
"Azores",2010,21897.6204923
"Azores",2011,22326.6605556
"Azores",2012,22384.4458109
"Bassas da India",1980,1492.44363235
"Bassas da India",1981,1587.34604178333
"Bassas da India",1982,1663.55658453333
"Bassas da India",1983,1703.41339985
"Bassas da India",1984,1811.73035056667
"Bassas da India",1985,1990.05507013333
"Bassas da India",1986,2077.5264666
"Bassas da India",1987,2234.21340286667
"Bassas da India",1988,2147.19584601429
"Bassas da India",1989,2358.33783004286
"Bassas da India",1990,2492.8334470375
"Bassas da India",1991,2578.7115595375
"Bassas da India",1992,2463.791824
"Bassas da India",1993,2584.56413527778
"Bassas da India",1994,2612.29794328889
"Bassas da India",1995,2654.06747404444
"Bassas da India",1996,2767.95816027778
"Bassas da India",1997,3008.3143949
"Bassas da India",1998,3190.96838864444
"Bassas da India",1999,3250.46427655556
"Bassas da India",2000,3438.27721516667
"Bassas da India",2001,3501.00435716667
"Bassas da India",2002,3530.7282423
"Bassas da India",2003,3541.0411809
"Bassas da India",2004,3665.52886062222
"Bassas da India",2005,3968.50937245556
"Bassas da India",2006,4299.940982
"Bassas da India",2007,4730.6434394
"Bassas da India",2008,4808.98047332222
"Bassas da India",2009,4881.31910788889
"Bassas da India",2010,5172.88515626667
"Bassas da India",2011,5566.37680275556
"Bassas da India",2012,5844.43926387778
"BEL",1980,10223.25242
"BEL",1981,11150.47819
"BEL",1982,11903.47305
"BEL",1983,12413.89301
"BEL",1984,13197.99247
"BEL",1985,13821.59712
"BEL",1986,14383.08376
"BEL",1987,15133.40283
"BEL",1988,16343.79605
"BEL",1989,17487.57978
"BEL",1990,18677.85232
"BEL",1991,19621.31218
"BEL",1992,20312.17956
"BEL",1993,20478.23786
"BEL",1994,21514.84629
"BEL",1995,22437.93884
"BEL",1996,22814.42215
"BEL",1997,23831.2106
"BEL",1998,24370.87617
"BEL",1999,25355.05766
"BEL",2000,27650.12436
"BEL",2001,28519.18459
"BEL",2002,30046.38245
"BEL",2003,30294.73742
"BEL",2004,31177.13984
"BEL",2005,32189.35133
"BEL",2006,34192.73401
"BEL",2007,35635.77428
"BEL",2008,37024.82616
"BEL",2009,36568.69805
"BEL",2010,37828.08208
"BEL",2011,38644.06368
"BEL",2012,38884.46328
"BEN",1980,513.8760789
"BEN",1981,601.1405341
"BEN",1982,633.9186919
"BEN",1983,612.5787913
"BEN",1984,666.4450919
"BEN",1985,717.2775874
"BEN",1986,727.650374
"BEN",1987,716.3657854
"BEN",1988,743.7754155
"BEN",1989,726.3583609
"BEN",1990,794.4674354
"BEN",1991,826.2357138
"BEN",1992,836.9853634
"BEN",1993,872.1417247
"BEN",1994,875.814463
"BEN",1995,918.7918898
"BEN",1996,945.3827992
"BEN",1997,989.2393977
"BEN",1998,1013.36957
"BEN",1999,1051.976704
"BEN",2000,1093.115268
"BEN",2001,1150.4109
"BEN",2002,1181.292526
"BEN",2003,1211.988703
"BEN",2004,1243.238835
"BEN",2005,1279.393917
"BEN",2006,1327.81574
"BEN",2007,1386.209988
"BEN",2008,1443.892278
"BEN",2009,1452.135005
"BEN",2010,1466.436258
"BEN",2011,1507.706325
"BEN",2012,1582.839635
"BGD",1980,315.8023408
"BGD",1981,348.9491863
"BGD",1982,369.0105354
"BGD",1983,388.5729329
"BGD",1984,412.9459655
"BGD",1985,427.704207
"BGD",1986,443.7783657
"BGD",1987,461.3233268
"BGD",1988,475.0123123
"BGD",1989,492.9969634
"BGD",1990,528.9376838
"BGD",1991,552.0731039
"BGD",1992,578.9603126
"BGD",1993,605.4354121
"BGD",1994,629.4536914
"BGD",1995,661.7243388
"BGD",1996,689.9971202
"BGD",1997,726.0954746
"BGD",1998,759.389835
"BGD",1999,792.5728345
"BGD",2000,842.197157
"BGD",2001,890.9252203
"BGD",2002,929.6594307
"BGD",2003,983.4877332
"BGD",2004,1058.95176
"BGD",2005,1143.870727
"BGD",2006,1243.983145
"BGD",2007,1347.552256
"BGD",2008,1447.660981
"BGD",2009,1528.391503
"BGD",2010,1625.204879
"BGD",2011,1750.996562
"BGD",2012,1883.048693
"BGR",1980,2765.547474
"BGR",1981,3162.404894
"BGR",1982,3423.268463
"BGR",1983,3671.576624
"BGR",1984,3929.651351
"BGR",1985,4158.392721
"BGR",1986,4431.429097
"BGR",1987,4830.318379
"BGR",1988,5539.372943
"BGR",1989,5624.220454
"BGR",1990,5401.856981
"BGR",1991,5164.621213
"BGR",1992,4942.696006
"BGR",1993,5016.145358
"BGR",1994,5229.053248
"BGR",1995,5528.313108
"BGR",1996,4639.381039
"BGR",1997,4855.215311
"BGR",1998,5466.6888
"BGR",1999,5664.677703
"BGR",2000,6225.067243
"BGR",2001,6760.190184
"BGR",2002,7579.55027
"BGR",2003,8212.503481
"BGR",2004,8869.834798
"BGR",2005,9809.4085
"BGR",2006,11063.45796
"BGR",2007,12343.89105
"BGR",2008,13915.46033
"BGR",2009,13616.98043
"BGR",2010,13892.24649
"BGR",2011,15091.11724
"BGR",2012,15932.62832
"BHR",1980,10038.30942
"BHR",1981,10000.20903
"BHR",1982,9507.324197
"BHR",1983,10235.21578
"BHR",1984,10855.90823
"BHR",1985,10345.13374
"BHR",1986,10354.32033
"BHR",1987,11359.42599
"BHR",1988,12138.59761
"BHR",1989,12223.95521
"BHR",1990,12855.1521
"BHR",1991,14387.24615
"BHR",1992,15280.12597
"BHR",1993,17198.41141
"BHR",1994,17075.70063
"BHR",1995,17690.61745
"BHR",1996,18227.55571
"BHR",1997,18586.00113
"BHR",1998,19105.8675
"BHR",1999,19482.14521
"BHR",2000,20101.5299
"BHR",2001,20563.98767
"BHR",2002,20982.42844
"BHR",2003,21791.43422
"BHR",2004,22261.77828
"BHR",2005,23130.68597
"BHR",2006,23563.31809
"BHR",2007,24197.2949
"BHR",2008,24319.15248
"BHR",2009,23690.71257
"BHR",2010,23885.72503
"BHR",2011,25096.3650460001
"BHR",2012,25340.630094
"BHS",1980,12431.63544
"BHS",1981,12070.45615
"BHS",1982,13361.64652
"BHS",1983,14076.04593
"BHS",1984,16324.21343
"BHS",1985,17284.2251
"BHS",1986,17653.42419
"BHS",1987,18385.29095
"BHS",1988,19135.71051
"BHS",1989,20831.88606
"BHS",1990,20905.37344
"BHS",1991,20333.98279
"BHS",1992,19593.17871
"BHS",1993,19713.35856
"BHS",1994,20393.44534
"BHS",1995,21452.64188
"BHS",1996,22463.60027
"BHS",1997,23110.81958
"BHS",1998,24280.02862
"BHS",1999,26079.80059
"BHS",2000,27347.30315
"BHS",2001,28204.69125
"BHS",2002,28863.14581
"BHS",2003,28491.31252
"BHS",2004,28929.86171
"BHS",2005,30276.90029
"BHS",2006,31416.46879
"BHS",2007,32178.68206
"BHS",2008,31545.72314
"BHS",2009,29965.0738
"BHS",2010,30155.02974
"BHS",2011,30809.12118
"BHS",2012,31629.18858
"BIH",1994,997.4093903
"BIH",1995,1281.36754
"BIH",1996,2489.156536
"BIH",1997,3361.032617
"BIH",1998,3826.502023
"BIH",1999,4129.241999
"BIH",2000,4355.013241
"BIH",2001,4595.787461
"BIH",2002,4894.952345
"BIH",2003,5200.387323
"BIH",2004,5685.952422
"BIH",2005,6179.380486
"BIH",2006,6990.175941
"BIH",2007,7716.099705
"BIH",2008,8491.818719
"BIH",2009,8352.563904
"BIH",2010,8507.700577
"BIH",2011,8946.110674
"BIH",2012,9235.139657
"BLZ",1980,1616.117636
"BLZ",1981,1748.965236
"BLZ",1982,1802.249649
"BLZ",1983,1783.209009
"BLZ",1984,1833.205603
"BLZ",1985,1856.389494
"BLZ",1986,1930.502015
"BLZ",1987,2150.283436
"BLZ",1988,2367.456771
"BLZ",1989,2710.561404
"BLZ",1990,3042.949356
"BLZ",1991,3407.308183
"BLZ",1992,3827.291879
"BLZ",1993,4082.823977
"BLZ",1994,4091.533382
"BLZ",1995,4119.742375
"BLZ",1996,4144.203901
"BLZ",1997,4251.54997
"BLZ",1998,4341.433877
"BLZ",1999,4651.814392
"BLZ",2000,5220.683876
"BLZ",2001,5452.597942
"BLZ",2002,5671.74435
"BLZ",2003,6169.788381
"BLZ",2004,6468.729216
"BLZ",2005,6711.595384
"BLZ",2006,7066.867793
"BLZ",2007,7183.537072
"BLZ",2008,7408.545427
"BLZ",2009,7288.142874
"BLZ",2010,7413.171811
"BLZ",2011,7529.488344
"BLZ",2012,7948.75998700014
"BMU",1980,3919.32103455556
"BMU",1981,4215.03825711111
"BMU",1982,4549.43200744444
"BMU",1983,4700.01098422222
"BMU",1984,5201.05399777778
"BMU",1985,5774.1799496
"BMU",1986,6198.774227
"BMU",1987,6588.34998
"BMU",1988,7104.6613571
"BMU",1989,7700.4806339
"BMU",1990,8054.3109475
"BMU",1991,7556.63722536364
"BMU",1992,7623.02834967273
"BMU",1993,7835.58229103636
"BMU",1994,8147.03574002727
"BMU",1995,8428.34491650909
"BMU",1996,8861.07303210909
"BMU",1997,9337.06900898182
"BMU",1998,9835.56487438182
"BMU",1999,10365.6038882727
"BMU",2000,10767.9511953636
"BMU",2001,10921.7729505455
"BMU",2002,11233.4011159091
"BMU",2003,11806.6262412727
"BMU",2004,12450.5255216909
"BMU",2005,12830.11514825
"BMU",2006,14573.0809867273
"BMU",2007,15451.0667736364
"BMU",2008,15925.1000671818
"BMU",2009,15162.4603719091
"BMU",2010,15276.7627539091
"BMU",2011,15555.0724375859
"BMU",2012,15935.888856132
"BRA",1980,3611.866649
"BRA",1981,3689.831659
"BRA",1982,3847.370097
"BRA",1983,3776.404383
"BRA",1984,4034.734307
"BRA",1985,4394.14666
"BRA",1986,4753.545441
"BRA",1987,4970.823629
"BRA",1988,5043.130517
"BRA",1989,5308.090676
"BRA",1990,5181.963281
"BRA",1991,5349.52841
"BRA",1992,5350.740109
"BRA",1993,5635.181206
"BRA",1994,5964.636158
"BRA",1995,6276.219654
"BRA",1996,6425.394552
"BRA",1997,6667.558038
"BRA",1998,6661.981959
"BRA",1999,6677.105118
"BRA",2000,7013.423511
"BRA",2001,7165.585174
"BRA",2002,7374.279146
"BRA",2003,7517.105618
"BRA",2004,8069.815754
"BRA",2005,8502.32443
"BRA",2006,9027.159394
"BRA",2007,9758.45004
"BRA",2008,10393.09732
"BRA",2009,10356.84372
"BRA",2010,11186.67391
"BRA",2011,11634.05087
"BRA",2012,11908.92104
"BRB",1985,8610.745329
"BRB",1986,9592.196462
"BRB",1987,9933.19072
"BRB",1988,10879.25749
"BRB",1989,11814.26015
"BRB",1990,11632.70633
"BRB",1991,11640.10697
"BRB",1992,11259.44009
"BRB",1993,11586.67659
"BRB",1994,12258.45838
"BRB",1995,12695.5389
"BRB",1996,13121.45393
"BRB",1997,14190.83504
"BRB",1998,14938.8387
"BRB",1999,15501.22635
"BRB",2000,16143.91579
"BRB",2001,15610.87564
"BRB",2002,15232.19391
"BRB",2003,15788.03743
"BRB",2004,16746.04221
"BRB",2005,17763.56244
"BRB",2006,18870.11617
"BRB",2007,19414.31847
"BRB",2008,19782.19006
"BRB",2009,18805.45122
"BRB",2010,20226.5836359997
"BRB",2011,21137.4690754444
"BRB",2012,21986.1574934525
"BVT",1980,
"BVT",1981,
"BVT",1982,
"BVT",1983,
"BVT",1984,
"BVT",1985,
"BVT",1986,
"BVT",1987,
"BVT",1988,
"BVT",1989,
"BVT",1990,
"BVT",1991,
"BVT",1992,
"BVT",1993,
"BVT",1994,
"BVT",1995,
"BVT",1996,
"BVT",1997,
"BVT",1998,
"BVT",1999,
"BVT",2000,
"BVT",2001,
"BVT",2002,
"BVT",2003,
"BVT",2004,
"BVT",2005,
"BVT",2006,
"BVT",2007,
"BVT",2008,
"BVT",2009,
"BVT",2010,
"BVT",2011,
"BVT",2012,
"CAN",1980,11030.90088
"CAN",1981,12333.43787
"CAN",1982,12558.47398
"CAN",1983,13276.23843
"CAN",1984,14436.27987
"CAN",1985,15444.08332
"CAN",1986,16009.94417
"CAN",1987,16956.38547
"CAN",1988,18178.75326
"CAN",1989,19019.14255
"CAN",1990,19499.25818
"CAN",1991,19500.82594
"CAN",1992,19892.98946
"CAN",1993,20578.64701
"CAN",1994,21807.80097
"CAN",1995,22696.71135
"CAN",1996,23253.08559
"CAN",1997,24406.24759
"CAN",1998,25472.0433
"CAN",1999,27050.51623
"CAN",2000,28407.36482
"CAN",2001,29272.59585
"CAN",2002,29903.3646
"CAN",2003,31231.0522
"CAN",2004,32780.76375
"CAN",2005,35033.42293
"CAN",2006,36862.94821
"CAN",2007,38352.39042
"CAN",2008,38987.00109
"CAN",2009,37800.58585
"CAN",2010,39074.77799
"CAN",2011,41391.90461
"CAN",2012,42693.34368
"Canary Islands",1980,6194.83368166667
"Canary Islands",1981,6784.42756716667
"Canary Islands",1982,7205.76432716667
"Canary Islands",1983,7468.76704466667
"Canary Islands",1984,7825.9599435
"Canary Islands",1985,8223.49374366667
"Canary Islands",1986,8607.2559995
"Canary Islands",1987,9085.6760675
"Canary Islands",1988,9858.34339666667
"Canary Islands",1989,10726.0042215
"Canary Islands",1990,11388.249182
"Canary Islands",1991,11798.4659214286
"Canary Islands",1992,12076.6437868571
"Canary Islands",1993,12339.2886634286
"Canary Islands",1994,11452.2761630375
"Canary Islands",1995,11719.4946308889
"Canary Islands",1996,12297.0496787778
"Canary Islands",1997,13030.8541072222
"Canary Islands",1998,13766.4271066667
"Canary Islands",1999,14358.5246145556
"Canary Islands",2000,14546.1001564
"Canary Islands",2001,15219.0274544
"Canary Islands",2002,15967.5513721
"Canary Islands",2003,16513.1333235
"Canary Islands",2004,17280.6338592
"Canary Islands",2005,18177.7114791
"Canary Islands",2006,19898.9687327
"Canary Islands",2007,21291.3996575
"Canary Islands",2008,22628.2878163
"Canary Islands",2009,21985.6379808
"Canary Islands",2010,21897.6204923
"Canary Islands",2011,22326.6605556
"Canary Islands",2012,22384.4458109
"CCK",1980,8855.8220975
"CCK",1981,9884.3294605
"CCK",1982,10723.93761
"CCK",1983,11104.050915
"CCK",1984,12052.81985
"CCK",1985,12629.729455
"CCK",1986,13210.469415
"CCK",1987,13624.39943
"CCK",1988,14364.24233
"CCK",1989,15202.13743
"CCK",1990,15954.65093
"CCK",1991,16090.610565
"CCK",1992,16492.582415
"CCK",1993,17419.87513
"CCK",1994,18408.880155
"CCK",1995,19263.845915
"CCK",1996,20041.76679
"CCK",1997,20834.98075
"CCK",1998,21596.517335
"CCK",1999,22765.878435
"CCK",2000,23704.14554
"CCK",2001,24743.348165
