goal,component,component_name,Marpol_poll,Marpol_aliens,rfmo,UNFCCC_Kyoto,UNEP_gap_report,MPAs
FIS,,,,,rfmo,,,
CW,,,Marpol_poll,,,,,
CP,,,,,,UNFCCC_Kyoto,UNEP_gap_report,
LSP,,,Marpol_poll,,,UNFCCC_Kyoto,UNEP_gap_report,
ICO,,,Marpol_poll,,rfmo,UNFCCC_Kyoto,UNEP_gap_report,
HAB,,,,,,UNFCCC_Kyoto,UNEP_gap_report,MPAs
SPP,,,,Marpol_aliens,rfmo,UNFCCC_Kyoto,UNEP_gap_report,MPAs
NP,,,,,rfmo,UNFCCC_Kyoto,UNEP_gap_report,MPAs
LIV,,,Marpol_poll,,rfmo,,,
TR,,,Marpol_poll,,,,,MPAs
